class,filename,split
0,801fa755-dccb-4f64-b46c-22ee53279645,val
0,788cf8c8-6d36-42f7-b384-124c0f235788,train
1,2c83a5b2-c820-4f74-b3d8-ec3919a5f66a,train
2,873d7958-f2ce-4add-8aec-8a44c65353f5,train
0,6b47a483-9dfc-442b-8193-8638d09048f0,train
0,30f66bb0-ec5a-4698-83c1-d776b6b0b94d,train
2,78f01a29-e2d2-4ca8-933d-83549234b772,train
1,c93e13a2-2746-47dc-bb1d-c7935365b3bc,train
2,86c96678-5d00-4c58-9796-5886471660b4,train
0,b4d14612-beac-4424-874a-425f5ab158b4,train
0,a5018116-a33e-4c4d-8b77-43f99aff38b5,train
0,829fe16a-4fc1-43de-9fbd-53453d6a6d4f,train
2,4b2742f5-2438-426a-a968-7d9257592d60,train
0,c69b879b-d1aa-4210-8d83-1d45cf9e451f,train
2,8715ee34-8105-41ce-8029-06f9d8c098e4,train
1,ff9d7fd8-bdab-4c4c-912f-9d05314dbe49,train
0,3f6b7888-c7c3-4e6a-8d54-364ad608e8d0,train
2,08de2e0f-d624-414d-a570-57111c380c42,train
0,69d1fd17-8be8-4d4c-9452-abca786118fa,val
2,7073368c-7db6-437e-83ed-507e2e64181a,val
0,cf697ef8-41c4-479c-acd9-3d0c60a86c6a,train
2,743f4b54-f615-4511-84f5-0c202da9a843,train
0,6444c84f-37c8-46f6-8bbb-032b5eba88c6,train
0,152c2c99-8e0c-4dee-92a1-d09cb57416a5,val
0,a520414f-0c32-415f-9239-7cf46ec2f5eb,val
0,9a90cac7-8bd8-43d6-840e-341ae96af81d,train
0,c9d916af-41f8-47c1-8907-7f4f740eb567,train
0,13a9c22a-8598-43b2-8f2c-5d40fc2abc35,train
1,5d781d73-8574-4182-ac85-6790445018ee,train
1,caa75571-b867-409a-a155-e59c90e75fc7,train
1,ca7128f1-9bf4-430c-8f08-fca11ac7a8ad,train
0,05d6fb18-7739-4273-b6e0-c854159fd019,train
0,1c805bc7-e339-4849-b46b-018c5fd10fdc,train
0,b437d356-8bb0-48a7-abe9-189e2b5b1b5b,val
0,2dae5f93-4d1f-4648-a087-5a3cad530b8f,val
0,5ad42c40-3857-44bb-85c6-2f5e2d0fac94,train
2,31b8ce4c-433d-4d14-bbf5-576ac2de9c93,train
2,32219146-fe3b-4754-8144-1d21d8310282,train
0,4c36a0b9-c6eb-4185-949d-aa91c9ab975e,train
1,bb078404-fd12-4f27-9d23-0fc412e76a52,val
0,36a6b8ee-b027-4822-aeb7-65934d53b9b2,train
2,a4a6338c-98f9-4b10-8f71-e62d6c2f0808,val
2,20ad64a7-07db-4604-80d4-0eaefc237beb,train
0,887f5376-f791-4b4b-b10c-e809214628d8,train
0,6fc7fb7f-461d-4ba2-8ed5-c124291a8bea,train
0,a9d65c60-1f86-4912-9e7f-25248c5b0bdd,train
0,b926e1af-9047-40ca-9ab8-bdd2f4c743d4,train
2,7660bda5-9f06-445a-a4d4-f288d7b88c21,train
0,3150ab7a-2a85-40ee-9f81-14dbd413ca19,train
0,88cdae80-0f1c-4ab2-a045-3dc5e41f46e9,train
2,18eb2ca4-b696-4009-be5c-415be908b210,val
0,ab4cf288-a8d5-403f-ae35-934439a2570c,val
1,25fa1621-cd65-4fa5-9a70-8a93d1b8dde2,train
2,171a0a26-1433-4078-8e86-bf00b58781af,train
1,cef4d2cf-e3c7-43cb-bbd6-a67aba1d80ec,train
1,ba9a74b3-8ada-452c-9481-99c7bd2e1cdc,val
2,4f34c916-21ea-4b14-b7d7-b6c86d8b1078,train
1,01ccb56e-6579-4796-a203-6dd745ff6944,train
0,50174b5d-f596-4d45-a1ad-8949599cd370,train
2,7fc4c3d1-b176-45b3-9776-c3cdd4f7e0f5,train
0,7d8ef828-b3da-4b6e-87a5-fb426ce96cc7,val
0,10638ae1-7d16-41ba-86d3-c915d87b4892,train
0,1e256ebf-efff-4d91-9fba-b2c5e7a54a44,train
2,63021f10-24a2-4d7a-a02c-1fe8b8e7ae95,train
0,77081123-e8e3-4b91-bf8a-a631633197b9,val
2,212eed8a-ee10-4149-a5c8-7effb1d4747e,val
2,98463c73-ebcf-469b-9dad-71c1453c0386,train
0,9fef65f7-ad61-49ab-9441-973f53f32e1e,train
0,d8f72e82-5a78-4f89-b819-c1514ddf7b3d,train
0,7085caec-cbf1-4360-914d-9238bee28702,train
2,04ea6765-f97b-45a3-9c50-7882b2edf61a,train
0,b98c7365-3136-478e-ba80-3244e6ad94b1,val
1,4ea9c2bf-783d-40a3-858e-163cd33f1389,train
1,b7018b84-3016-442a-afe2-b4d41118a772,train
1,fa19f20e-27ba-4676-ae9e-d2ab6c480073,val
2,41571666-6171-4f4c-af79-6c09276bd22a,train
1,927ddb2a-643c-4bac-a609-46661deb7a7e,val
1,ba29a885-8e44-426a-a7a7-2d5842b758c5,train
1,39ee8aae-e119-4fa5-b177-71860a997b57,train
2,7878d589-e621-4e8b-9258-4c9b262d6e01,train
2,75ca3982-06b8-41a1-90d0-59ec5c7b339d,train
0,dd65b5c2-5d26-484b-bc73-9279c5637224,val
1,2b064ac9-c0ab-4133-b0e3-dd5a2b6bb8dd,train
0,4d76976e-4a56-4531-b9c4-53b093fb8944,train
0,d10abbb5-fc57-448a-8466-c0ed3cc06af9,train
0,c3f3b308-bb91-430c-bf68-cced76629603,train
2,894a315e-1fbf-40a8-906d-5951a84aff65,train
0,88aa8a48-b145-4873-924e-16f31127e49b,val
0,51687550-cbf5-4fc6-9678-e06b667e89e3,train
1,d0b3960d-c360-49bb-9a2f-d299e8ce58de,train
0,45904900-cef9-4b66-af9b-673bf192419a,train
0,dae1caa4-f298-4ec5-be28-a00fed38423d,train
0,c860e13a-7198-4e2a-a0b8-94526c11b869,train
2,6138d4e3-8eea-4b37-959c-94e7c69b4008,train
0,376b9093-dbd5-44ce-b740-53733145b252,train
2,0ff9998a-fd40-4ee3-8d04-5313d3018e2f,train
0,6e139280-8e82-4506-bc4c-4e8958813497,train
0,a42f14d3-7563-498f-84c1-3f127450a4a2,val
0,335da73f-76b5-442b-99d8-17427fc97411,train
0,2962b40c-4705-4685-94f4-a28fc5f8eab6,train
0,2d2e2d21-4d36-4824-ae17-6dbfcdddfcbf,val
0,078fd4b6-1f4a-4483-8f67-095a21cadb60,train
0,561efaa0-1e9b-497d-85b9-f4cd0292e989,train
1,9e3c9653-1812-4591-92d0-0a02a08705aa,train
2,2a296eae-edd6-409d-800f-701ea7dc6d8c,train
0,448737a6-fb6a-48ca-ab81-5930491acd59,train
1,c8c70d93-e7bf-431a-a4f4-e1955abb8e42,train
1,3abb3d64-530d-467a-91e9-3d6602c064db,val
